booking_id,adr,adults,agent,arrival_date_day_of_month,arrival_date_month,arrival_date_week_number,arrival_date_year,assigned_room_type,babies,booking_changes,booking_src_id,children,company,cost_amount,country,customer_src_id,customer_type,days_in_waiting_list,deposit_type,distribution_channel,hotel,is_canceled,is_repeated_guest,lead_time,market_segment,meal,previous_bookings_not_canceled,previous_cancellations,product_bundle_name,profit_amount,required_car_parking_spaces,reservation_status,reservation_status_date,reserved_room_type,sales_amount,source_system,source_table,stays_in_week_nights,stays_in_weekend_nights,total_of_special_requests,total_nights,city_name,country_name,hotel_key,hotel_src_id,hotel_name,star_rating
C0297029,180.9,2,9,11,12,43,2025,F,0,0,C297030,2,,253.26,GBR,GC297030,Transient,0,No Deposit,TA/TO,HTL-C-0130,0,0,204,Online TA,BB,0,0,FAMILY_STAY,108.54,0,Check-Out,10/9/2016,F,361.8,CITY,SRC_CITY_HOTEL,2,0,1,2,Lisbon,United Kingdom,27,HTL-C-0027,Lisbon City Hotel 0130,3
C0297152,95,1,,11,12,26,2025,A,0,2,C297153,0,153,199.5,AUT,GC297153,Transient,0,No Deposit,Corporate,HTL-C-0250,0,0,16,Aviation,BB,0,0,ROOM_ONLY,85.5,0,Check-Out,10/11/2016,A,285,CITY,SRC_CITY_HOTEL,1,2,0,3,Porto,Austria,12,HTL-C-0012,Porto City Hotel 0250,5
C0297196,94.12,2,11,11,12,49,2025,A,0,1,C297197,0,,263.536,CHE,GC297197,Transient,0,No Deposit,TA/TO,HTL-C-0021,0,0,176,Online TA,BB,0,0,ROOM_ONLY,112.944,0,Check-Out,10/11/2016,A,376.48,CITY,SRC_CITY_HOTEL,2,2,0,4,Faro,Switzerland,43,HTL-C-0043,Faro City Hotel 0021,3
C0297859,85.5,2,28,11,12,36,2025,A,0,0,C297860,0,,59.85,PRT,GC297860,Transient,0,No Deposit,TA/TO,HTL-C-0203,0,0,40,Offline TA/TO,BB,0,0,LONG_STAY,25.65,0,Check-Out,10/20/2016,A,85.5,CITY,SRC_CITY_HOTEL,1,0,0,1,Porto,Portugal,14,HTL-C-0014,Porto City Hotel 0203,3
C0298202,120,2,37,11,12,19,2025,D,0,0,C298203,0,,84,PRT,GC298203,Transient,0,No Deposit,TA/TO,HTL-C-0175,0,0,65,Groups,BB,0,0,ROOM_ONLY,36,0,Check-Out,10/25/2016,A,120,CITY,SRC_CITY_HOTEL,0,1,0,1,Porto,Portugal,14,HTL-C-0014,Porto City Hotel 0175,3
C0298346,120.34,2,9,11,12,45,2025,D,0,0,C298347,0,,589.666,FRA,GC298347,Transient,0,No Deposit,TA/TO,HTL-C-0050,0,0,123,Online TA,BB,0,0,BUSINESS_STAY,252.714,0,Check-Out,10/28/2016,D,842.38,CITY,SRC_CITY_HOTEL,5,2,0,7,Faro,France,37,HTL-C-0037,Faro City Hotel 0050,4
C0300889,106.33,2,9,11,12,42,2025,A,0,0,C300890,0,,223.293,BRA,GC300890,Transient,0,No Deposit,TA/TO,HTL-C-0203,0,0,24,Online TA,BB,0,0,BED_AND_BREAKFAST,95.697,0,Check-Out,12/10/2016,A,318.99,CITY,SRC_CITY_HOTEL,3,0,1,3,Porto,Brazil,6,HTL-C-0006,Porto City Hotel 0203,3
C0301050,92.67,2,9,11,12,48,2025,A,0,0,C301051,0,,194.607,IRL,GC301051,Transient,0,No Deposit,TA/TO,HTL-C-0192,0,0,20,Online TA,SC,0,0,BUSINESS_STAY,83.403,0,Check-Out,12/12/2016,A,278.01,CITY,SRC_CITY_HOTEL,2,1,1,3,Porto,Ireland,10,HTL-C-0010,Porto City Hotel 0192,4
C0301586,74.8,2,9,11,12,51,2025,A,0,0,C301587,0,,261.8,ITA,GC301587,Transient,0,No Deposit,TA/TO,HTL-C-0177,0,0,90,Online TA,SC,0,0,BUSINESS_STAY,112.2,0,Check-Out,12/29/2016,A,374,CITY,SRC_CITY_HOTEL,3,2,1,5,Porto,Italy,11,HTL-C-0011,Porto City Hotel 0177,3
C0301757,125.8,2,9,11,12,35,2025,D,0,0,C301758,0,,352.24,FRA,GC301758,Transient,0,No Deposit,TA/TO,HTL-C-0242,0,0,7,Online TA,BB,0,0,FAMILY_STAY,150.96,0,Check-Out,1/2/2017,D,503.2,CITY,SRC_CITY_HOTEL,3,1,2,4,Porto,France,14,HTL-C-0014,Porto City Hotel 0242,3
C0030226,90,2,229,11,12,22,2025,A,0,0,C30227,0,,0,PRT,GC30227,Transient-Party,0,No Deposit,TA/TO,HTL-C-0194,1,0,423,Groups,BB,0,0,LONG_STAY,0,0,Canceled,5/5/2017,A,0,CITY,SRC_CITY_HOTEL,3,0,0,3,Porto,Portugal,10,HTL-C-0010,Porto City Hotel 0194,4
C0030251,110,2,,11,12,8,2025,A,0,0,C30252,0,,0,PRT,GC30252,Transient,0,Non Refund,TA/TO,HTL-C-0146,1,0,201,Groups,BB,0,0,BED_AND_BREAKFAST,0,0,Canceled,11/25/2016,A,0,CITY,SRC_CITY_HOTEL,4,0,0,4,Lisbon,Portugal,20,HTL-C-0020,Lisbon City Hotel 0146,3
C0305243,159,2,9,11,12,2,2025,E,0,0,C305244,0,,556.5,GBR,GC305244,Transient,0,No Deposit,TA/TO,HTL-C-0244,0,0,6,Online TA,BB,0,0,LONG_STAY,238.5,0,Check-Out,3/11/2017,E,795,CITY,SRC_CITY_HOTEL,4,1,1,5,Porto,United Kingdom,8,HTL-C-0008,Porto City Hotel 0244,5
C0306138,79.2,2,9,11,12,29,2025,A,0,0,C306139,0,,55.44,GBR,GC306139,Transient,0,No Deposit,TA/TO,HTL-C-0040,0,0,59,Online TA,SC,0,0,BUSINESS_STAY,23.76,0,Check-Out,3/24/2017,A,79.2,CITY,SRC_CITY_HOTEL,1,0,0,1,Faro,United Kingdom,31,HTL-C-0031,Faro City Hotel 0040,4
C0307096,76.23,2,7,11,12,9,2025,A,0,0,C307097,0,,320.166,USA,GC307097,Transient,0,No Deposit,TA/TO,HTL-C-0097,0,0,65,Online TA,SC,0,0,BED_AND_BREAKFAST,137.214,0,Check-Out,4/8/2017,A,457.38,CITY,SRC_CITY_HOTEL,4,2,1,6,Lisbon,United States,25,HTL-C-0025,Lisbon City Hotel 0097,4
C0307285,220,3,9,11,12,37,2025,E,0,0,C307286,0,,462,ESP,GC307286,Transient,0,No Deposit,TA/TO,HTL-C-0116,0,0,25,Online TA,BB,0,0,FAMILY_STAY,198,0,Check-Out,4/10/2017,E,660,CITY,SRC_CITY_HOTEL,2,1,0,3,Lisbon,Spain,22,HTL-C-0022,Lisbon City Hotel 0116,3
C0307613,123,2,425,11,12,42,2025,A,0,0,C307614,0,,172.2,ESP,GC307614,Transient,0,No Deposit,TA/TO,HTL-C-0238,0,0,0,Online TA,SC,0,0,BUSINESS_STAY,73.8,0,Check-Out,4/15/2017,A,246,CITY,SRC_CITY_HOTEL,2,0,0,2,Porto,Spain,10,HTL-C-0010,Porto City Hotel 0238,4
C0307981,171,3,9,11,12,42,2025,D,0,0,C307982,0,,598.5,BEL,GC307982,Transient,0,No Deposit,TA/TO,HTL-C-0101,0,0,87,Online TA,BB,0,0,BUSINESS_STAY,256.5,0,Check-Out,4/21/2017,D,855,CITY,SRC_CITY_HOTEL,3,2,0,5,Lisbon,Belgium,24,HTL-C-0024,Lisbon City Hotel 0101,4
C0308407,130,2,119,11,12,49,2025,A,0,2,C308408,0,,364,FRA,GC308408,Transient-Party,0,No Deposit,TA/TO,HTL-C-0231,0,0,140,Offline TA/TO,BB,0,0,BUSINESS_STAY,156,0,Check-Out,5/2/2017,A,520,CITY,SRC_CITY_HOTEL,2,2,2,4,Porto,France,5,HTL-C-0005,Porto City Hotel 0231,3
C0308587,109.8,2,9,11,12,23,2025,B,0,1,C308588,0,,230.58,IRL,GC308588,Transient,0,No Deposit,TA/TO,HTL-C-0190,0,0,299,Online TA,BB,0,0,BUSINESS_STAY,98.82,0,Check-Out,4/30/2017,A,329.4,CITY,SRC_CITY_HOTEL,3,0,1,3,Porto,Ireland,15,HTL-C-0015,Porto City Hotel 0190,3
C0308727,141,2,14,11,12,42,2025,A,0,0,C308728,0,,296.1,ESP,GC308728,Transient,0,No Deposit,Direct,HTL-C-0055,0,0,9,Direct,BB,0,0,LONG_STAY,126.9,0,Check-Out,5/2/2017,A,423,CITY,SRC_CITY_HOTEL,1,2,3,3,Faro,Spain,36,HTL-C-0036,Faro City Hotel 0055,5
C0309010,146.78,2,354,11,12,12,2025,D,0,0,C309011,0,,308.238,RUS,GC309011,Transient,0,No Deposit,TA/TO,HTL-C-0107,0,0,21,Online TA,BB,0,0,LONG_STAY,132.102,0,Check-Out,5/6/2017,D,440.34,CITY,SRC_CITY_HOTEL,3,0,0,3,Lisbon,Russia,19,HTL-C-0019,Lisbon City Hotel 0107,4
C0311804,167,2,9,11,12,41,2025,A,0,0,C311805,0,,116.9,FRA,GC311805,Transient,0,No Deposit,TA/TO,HTL-C-0048,0,0,16,Online TA,HB,0,0,BUSINESS_STAY,50.1,0,Check-Out,6/13/2017,A,167,CITY,SRC_CITY_HOTEL,0,1,0,1,Faro,France,42,HTL-C-0042,Faro City Hotel 0048,4
C0312130,175.5,3,9,11,12,33,2025,D,0,0,C312131,0,,368.55,FRA,GC312131,Transient-Party,0,No Deposit,TA/TO,HTL-C-0083,0,0,175,Online TA,BB,0,0,ROOM_ONLY,157.95,0,Check-Out,6/18/2017,D,526.5,CITY,SRC_CITY_HOTEL,3,0,1,3,Faro,France,39,HTL-C-0039,Faro City Hotel 0083,4
C0312376,260,3,9,11,12,45,2025,E,0,0,C312377,0,,546,CHN,GC312377,Transient,0,No Deposit,TA/TO,HTL-C-0070,0,0,2,Online TA,BB,0,0,BUSINESS_STAY,234,0,Check-Out,6/22/2017,E,780,CITY,SRC_CITY_HOTEL,2,1,1,3,Faro,China,35,HTL-C-0035,Faro City Hotel 0070,5
C0312672,90,1,37,11,12,42,2025,A,0,1,C312673,0,,252,PRT,GC312673,Transient-Party,0,No Deposit,TA/TO,HTL-C-0228,0,0,263,Groups,BB,0,0,ROOM_ONLY,108,0,Check-Out,6/27/2017,A,360,CITY,SRC_CITY_HOTEL,2,2,1,4,Porto,Portugal,7,HTL-C-0007,Porto City Hotel 0228,3
C0314258,203.33,3,9,11,12,4,2025,D,0,0,C314259,0,,426.993,NLD,GC314259,Transient,0,No Deposit,TA/TO,HTL-C-0171,0,0,40,Online TA,BB,0,0,FAMILY_STAY,182.997,0,Check-Out,7/18/2017,D,609.99,CITY,SRC_CITY_HOTEL,1,2,1,3,Porto,Netherlands,1,HTL-C-0001,Porto City Hotel 0171,4
C0031637,114,1,9,11,12,18,2025,A,0,0,C31638,0,,0,CHN,GC31638,Transient,0,No Deposit,TA/TO,HTL-C-0041,1,0,35,Online TA,SC,0,0,BUSINESS_STAY,0,0,Canceled,6/7/2017,A,0,CITY,SRC_CITY_HOTEL,2,1,0,3,Faro,China,34,HTL-C-0034,Faro City Hotel 0041,5
C0317978,65,2,,11,12,27,2025,A,0,0,C317979,0,38,136.5,RUS,GC317979,Transient-Party,0,No Deposit,Corporate,HTL-C-0242,0,0,12,Corporate,BB,0,0,LONG_STAY,58.5,0,Check-Out,8/8/2015,A,195,CITY,SRC_CITY_HOTEL,3,0,0,3,Porto,Russia,3,HTL-C-0003,Porto City Hotel 0242,4
C0318964,94.5,2,17,11,12,26,2025,A,0,0,C318965,0,,198.45,ITA,GC318965,Transient-Party,0,No Deposit,TA/TO,HTL-C-0052,0,0,138,Offline TA/TO,HB,0,0,BED_AND_BREAKFAST,85.05,0,Check-Out,8/25/2015,A,283.5,CITY,SRC_CITY_HOTEL,1,2,0,3,Faro,Italy,37,HTL-C-0037,Faro City Hotel 0052,4
C0319805,133,2,9,11,12,24,2025,A,0,0,C319806,0,,93.1,PRT,GC319806,Transient,0,No Deposit,TA/TO,HTL-C-0151,0,0,0,Online TA,BB,0,0,BED_AND_BREAKFAST,39.9,0,Check-Out,9/8/2015,A,133,CITY,SRC_CITY_HOTEL,0,1,0,1,Lisbon,Portugal,18,HTL-C-0018,Lisbon City Hotel 0151,4
C0320395,64.6,1,13,11,12,7,2025,A,0,0,C320396,0,,0,PRT,GC320396,Transient,0,No Deposit,TA/TO,HTL-C-0182,1,0,76,Offline TA/TO,BB,0,0,BED_AND_BREAKFAST,0,0,Canceled,9/4/2015,A,0,CITY,SRC_CITY_HOTEL,3,0,0,3,Porto,Portugal,5,HTL-C-0005,Porto City Hotel 0182,3
C0320555,132.67,1,14,11,12,3,2025,A,0,0,C320556,0,,278.607,PRT,GC320556,Group,0,No Deposit,Direct,HTL-C-0035,0,0,16,Direct,BB,0,0,FAMILY_STAY,119.403,0,Check-Out,9/20/2015,A,398.01,CITY,SRC_CITY_HOTEL,3,0,0,3,Faro,Portugal,33,HTL-C-0033,Faro City Hotel 0035,3
C0320950,62,2,1,11,12,46,2025,A,0,0,C320951,0,,86.8,ESP,GC320951,Transient-Party,0,No Deposit,TA/TO,HTL-C-0031,0,0,83,Groups,BB,0,0,BED_AND_BREAKFAST,37.2,0,Check-Out,9/25/2015,A,124,CITY,SRC_CITY_HOTEL,2,0,0,2,Faro,Spain,31,HTL-C-0031,Faro City Hotel 0031,4
C0321143,170,2,1,11,12,34,2025,A,0,0,C321144,0,,0,PRT,GC321144,Transient,0,Non Refund,TA/TO,HTL-C-0140,1,0,87,Groups,BB,0,0,BED_AND_BREAKFAST,0,0,Canceled,9/9/2015,A,0,CITY,SRC_CITY_HOTEL,3,2,0,5,Lisbon,Portugal,21,HTL-C-0021,Lisbon City Hotel 0140,4
C0321235,170,1,1,11,12,29,2025,A,0,0,C321236,0,,0,PRT,GC321236,Transient,0,Non Refund,TA/TO,HTL-C-0229,1,0,89,Groups,BB,0,0,FAMILY_STAY,0,0,Canceled,9/22/2015,A,0,CITY,SRC_CITY_HOTEL,0,1,0,1,Porto,Portugal,8,HTL-C-0008,Porto City Hotel 0229,5
C0321365,108,2,64,11,12,17,2025,A,0,0,C321366,0,,0,PRT,GC321366,Transient,21,Non Refund,TA/TO,HTL-C-0144,1,0,27,Offline TA/TO,BB,0,0,BED_AND_BREAKFAST,0,0,Canceled,9/24/2015,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Lisbon,Portugal,18,HTL-C-0018,Lisbon City Hotel 0144,4
C0321410,79.35,2,,11,12,29,2025,A,0,0,C321411,0,,0,PRT,GC321411,Transient,0,No Deposit,Direct,HTL-C-0185,1,0,33,Direct,BB,0,0,FAMILY_STAY,0,0,Canceled,9/30/2015,A,0,CITY,SRC_CITY_HOTEL,2,0,1,2,Porto,Portugal,8,HTL-C-0008,Porto City Hotel 0185,5
C0032164,75.6,1,22,11,12,26,2025,A,0,0,C32165,0,,0,PRT,GC32165,Transient,0,No Deposit,TA/TO,HTL-C-0183,1,0,69,Offline TA/TO,BB,0,0,FAMILY_STAY,0,0,Canceled,5/16/2017,A,0,CITY,SRC_CITY_HOTEL,0,1,0,1,Porto,Portugal,13,HTL-C-0013,Porto City Hotel 0183,5
C0321899,136,2,12,11,12,24,2025,A,0,0,C321900,0,,190.4,PRT,GC321900,Transient-Party,50,No Deposit,TA/TO,HTL-C-0134,0,0,80,Offline TA/TO,HB,0,0,BUSINESS_STAY,81.6,0,Check-Out,10/11/2015,D,272,CITY,SRC_CITY_HOTEL,2,0,0,2,Lisbon,Portugal,25,HTL-C-0025,Lisbon City Hotel 0134,4
C0322350,80,1,6,11,12,3,2025,A,0,0,C322351,0,,0,PRT,GC322351,Transient-Party,0,Non Refund,TA/TO,HTL-C-0239,1,0,102,Offline TA/TO,HB,0,0,FAMILY_STAY,0,0,Canceled,7/6/2015,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Porto,Portugal,6,HTL-C-0006,Porto City Hotel 0239,3
C0322726,66.53,2,7,11,12,39,2025,A,0,0,C322727,0,,93.142,IRL,GC322727,Transient,0,No Deposit,TA/TO,HTL-C-0186,0,0,58,Online TA,SC,0,0,ROOM_ONLY,39.918,0,Check-Out,11/1/2015,A,133.06,CITY,SRC_CITY_HOTEL,2,0,1,2,Porto,Ireland,8,HTL-C-0008,Porto City Hotel 0186,5
C0324344,69.5,2,9,11,12,39,2025,A,0,0,C324345,0,,145.95,ITA,GC324345,Transient-Party,0,No Deposit,TA/TO,HTL-C-0141,0,0,31,Online TA,SC,0,0,BUSINESS_STAY,62.55,0,Check-Out,2/9/2016,A,208.5,CITY,SRC_CITY_HOTEL,1,2,1,3,Lisbon,Italy,21,HTL-C-0021,Lisbon City Hotel 0141,4
C0032595,212,2,9,11,12,10,2025,D,0,1,C32596,0,,0,CIV,GC32596,Transient,0,No Deposit,TA/TO,HTL-C-0127,1,0,24,Online TA,BB,0,0,FAMILY_STAY,0,0,Canceled,7/13/2017,D,0,CITY,SRC_CITY_HOTEL,4,0,1,4,Lisbon,Cote d'Ivoire,26,HTL-C-0026,Lisbon City Hotel 0127,4
C0326797,65,2,1,11,12,32,2025,A,0,0,C326798,0,,0,PRT,GC326798,Transient,39,Non Refund,TA/TO,HTL-C-0118,1,0,126,Groups,BB,0,0,BUSINESS_STAY,0,0,Canceled,1/18/2016,A,0,CITY,SRC_CITY_HOTEL,3,0,0,3,Lisbon,Portugal,22,HTL-C-0022,Lisbon City Hotel 0118,3
C0328448,104.55,2,9,11,12,6,2025,A,0,0,C328449,0,,292.74,DEU,GC328449,Transient-Party,0,No Deposit,TA/TO,HTL-C-0009,0,0,141,Online TA,BB,0,0,FAMILY_STAY,125.46,0,Check-Out,5/19/2016,A,418.2,CITY,SRC_CITY_HOTEL,2,2,1,4,Faro,Germany,35,HTL-C-0035,Faro City Hotel 0009,5
C0328608,59,1,1,11,12,21,2025,A,0,0,C328609,0,,0,PRT,GC328609,Transient,0,Non Refund,TA/TO,HTL-C-0026,1,0,316,Groups,BB,0,0,FAMILY_STAY,0,0,Canceled,10/22/2015,A,0,CITY,SRC_CITY_HOTEL,1,0,0,1,Faro,Portugal,39,HTL-C-0039,Faro City Hotel 0026,4
C0328935,130,1,37,11,12,38,2025,A,0,0,C328936,0,,0,PRT,GC328936,Transient,31,Non Refund,TA/TO,HTL-C-0091,1,0,158,Groups,BB,0,0,BUSINESS_STAY,0,0,Canceled,1/18/2016,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Lisbon,Portugal,18,HTL-C-0018,Lisbon City Hotel 0091,4
C0329662,100,1,171,11,12,9,2025,A,0,0,C329663,0,,0,PRT,GC329663,Transient,0,Non Refund,TA/TO,HTL-C-0025,1,0,163,Offline TA/TO,BB,0,0,BED_AND_BREAKFAST,0,0,Canceled,1/26/2016,A,0,CITY,SRC_CITY_HOTEL,2,2,0,4,Faro,Portugal,44,HTL-C-0044,Faro City Hotel 0025,5
C0329770,120,2,191,11,12,18,2025,A,0,0,C329771,0,,0,PRT,GC329771,Transient-Party,0,No Deposit,Corporate,HTL-C-0053,1,0,56,Offline TA/TO,BB,0,0,BUSINESS_STAY,0,0,Canceled,6/2/2016,A,0,CITY,SRC_CITY_HOTEL,1,0,0,1,Faro,Portugal,42,HTL-C-0042,Faro City Hotel 0053,4
C0329799,92.65,1,,11,12,17,2025,A,0,0,C329800,0,,0,PRT,GC329800,Transient,0,No Deposit,Direct,HTL-C-0081,1,0,7,Groups,BB,0,0,ROOM_ONLY,0,0,Canceled,6/7/2016,A,0,CITY,SRC_CITY_HOTEL,1,0,0,1,Faro,Portugal,33,HTL-C-0033,Faro City Hotel 0081,3
C0330035,120,1,236,11,12,8,2025,A,0,0,C330036,0,,0,PRT,GC330036,Transient,0,Non Refund,TA/TO,HTL-C-0128,1,0,69,Offline TA/TO,BB,0,0,BUSINESS_STAY,0,0,Canceled,4/27/2016,A,0,CITY,SRC_CITY_HOTEL,4,2,0,6,Lisbon,Portugal,17,HTL-C-0017,Lisbon City Hotel 0128,4
C0033021,239,3,9,11,12,6,2025,D,0,1,C33022,0,,0,ITA,GC33022,Transient,0,No Deposit,TA/TO,HTL-C-0144,1,0,27,Online TA,BB,0,0,ROOM_ONLY,0,0,Canceled,7/24/2017,D,0,CITY,SRC_CITY_HOTEL,1,1,1,2,Lisbon,Italy,28,HTL-C-0028,Lisbon City Hotel 0144,4
C0330502,75,2,12,11,12,12,2025,A,0,0,C330503,0,,0,PRT,GC330503,Transient,0,Non Refund,TA/TO,HTL-C-0028,1,0,245,Offline TA/TO,BB,0,0,LONG_STAY,0,0,Canceled,2/9/2016,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Faro,Portugal,40,HTL-C-0040,Faro City Hotel 0028,4
C0330883,125,1,9,11,12,29,2025,A,0,0,C330884,0,,0,ISR,GC330884,Transient,0,No Deposit,TA/TO,HTL-C-0094,1,0,13,Online TA,BB,0,0,ROOM_ONLY,0,0,Canceled,6/22/2016,A,0,CITY,SRC_CITY_HOTEL,0,2,1,2,Lisbon,Israel,24,HTL-C-0024,Lisbon City Hotel 0094,4
C0003320,101.5,2,6,11,12,1,2025,A,0,0,C3321,0,,0,PRT,GC3321,Transient-Party,0,Non Refund,TA/TO,HTL-C-0020,1,0,74,Offline TA/TO,HB,0,0,ROOM_ONLY,0,0,Canceled,7/6/2015,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Faro,Portugal,42,HTL-C-0042,Faro City Hotel 0020,4
C0333350,99.21,2,9,11,12,37,2025,A,0,0,C333351,0,,0,ROU,GC333351,Transient,0,No Deposit,TA/TO,HTL-C-0242,1,0,206,Online TA,BB,0,0,BED_AND_BREAKFAST,0,0,Canceled,2/23/2016,A,0,CITY,SRC_CITY_HOTEL,5,2,1,7,Porto,Romania,12,HTL-C-0012,Porto City Hotel 0242,5
C0335126,113.4,2,9,11,12,1,2025,A,0,0,C335127,0,,0,CHN,GC335127,Transient,0,No Deposit,TA/TO,HTL-C-0111,1,0,44,Online TA,BB,0,0,LONG_STAY,0,0,Canceled,9/18/2016,A,0,CITY,SRC_CITY_HOTEL,0,2,0,2,Lisbon,China,18,HTL-C-0018,Lisbon City Hotel 0111,4
C0033569,170,2,9,11,12,41,2025,D,0,0,C33570,0,,0,GBR,GC33570,Transient,0,No Deposit,TA/TO,HTL-C-0208,1,0,35,Online TA,BB,0,0,ROOM_ONLY,0,0,Canceled,7/28/2017,D,0,CITY,SRC_CITY_HOTEL,3,1,1,4,Porto,United Kingdom,11,HTL-C-0011,Porto City Hotel 0208,3
C0335970,90,2,3,11,12,16,2025,A,0,0,C335971,0,,0,PRT,GC335971,Transient,0,Non Refund,TA/TO,HTL-C-0184,1,0,233,Offline TA/TO,BB,0,0,BUSINESS_STAY,0,0,Canceled,8/17/2016,A,0,CITY,SRC_CITY_HOTEL,2,1,0,3,Porto,Portugal,3,HTL-C-0003,Porto City Hotel 0184,4
C0337410,168.38,2,9,11,12,51,2025,A,0,0,C337411,0,,0,EGY,GC337411,Transient,0,No Deposit,TA/TO,HTL-C-0138,1,0,25,Online TA,BB,0,0,LONG_STAY,0,0,Canceled,10/31/2016,A,0,CITY,SRC_CITY_HOTEL,4,2,1,6,Lisbon,Egypt,19,HTL-C-0019,Lisbon City Hotel 0138,4
C0337568,100,2,,11,12,24,2025,A,0,0,C337569,0,,0,PRT,GC337569,Transient,0,Non Refund,TA/TO,HTL-C-0027,1,0,277,Groups,BB,0,0,LONG_STAY,0,0,Canceled,4/4/2016,A,0,CITY,SRC_CITY_HOTEL,2,1,0,3,Faro,Portugal,41,HTL-C-0041,Faro City Hotel 0027,3
C0338086,77,2,,11,12,7,2025,A,0,0,C338087,0,316,0,PRT,GC338087,Transient,0,No Deposit,Corporate,HTL-C-0106,1,0,2,Corporate,BB,0,0,BUSINESS_STAY,0,0,Canceled,11/23/2016,A,0,CITY,SRC_CITY_HOTEL,3,0,0,3,Lisbon,Portugal,16,HTL-C-0016,Lisbon City Hotel 0106,3
C0338320,67.5,2,9,11,12,50,2025,A,0,0,C338321,0,,0,GBR,GC338321,Transient,0,No Deposit,TA/TO,HTL-C-0074,1,0,203,Online TA,SC,0,0,FAMILY_STAY,0,0,Canceled,5/12/2016,A,0,CITY,SRC_CITY_HOTEL,3,0,0,3,Faro,United Kingdom,41,HTL-C-0041,Faro City Hotel 0074,3
C0338839,119,3,9,11,12,38,2025,D,0,0,C338840,0,,0,CHE,GC338840,Transient,0,No Deposit,TA/TO,HTL-C-0135,1,0,110,Online TA,BB,0,0,LONG_STAY,0,0,Canceled,11/3/2016,D,0,CITY,SRC_CITY_HOTEL,3,2,2,5,Lisbon,Switzerland,20,HTL-C-0020,Lisbon City Hotel 0135,3
C0339316,86.7,2,9,11,12,47,2025,A,0,0,C339317,0,,0,ROU,GC339317,Transient,0,No Deposit,TA/TO,HTL-C-0031,1,0,280,Online TA,BB,0,0,LONG_STAY,0,0,Canceled,3/27/2016,A,0,CITY,SRC_CITY_HOTEL,1,2,0,3,Faro,Romania,37,HTL-C-0037,Faro City Hotel 0031,4
C0003398,101.5,2,6,11,12,49,2025,A,0,0,C3399,0,,0,PRT,GC3399,Transient-Party,0,Non Refund,TA/TO,HTL-C-0233,1,0,74,Offline TA/TO,HB,0,0,LONG_STAY,0,0,Canceled,7/6/2015,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Porto,Portugal,7,HTL-C-0007,Porto City Hotel 0233,3
C0341290,70.69,2,7,11,12,8,2025,A,0,0,C341291,0,,0,PRT,GC341291,Transient,0,No Deposit,TA/TO,HTL-C-0238,1,0,23,Online TA,BB,0,0,ROOM_ONLY,0,0,Canceled,2/20/2017,A,0,CITY,SRC_CITY_HOTEL,3,2,1,5,Porto,Portugal,1,HTL-C-0001,Porto City Hotel 0238,4
C0341503,255,2,9,11,12,36,2025,F,0,0,C341504,2,,0,PRT,GC341504,Transient,0,No Deposit,TA/TO,HTL-C-0177,1,0,8,Online TA,HB,0,0,BUSINESS_STAY,0,0,Canceled,2/24/2017,F,0,CITY,SRC_CITY_HOTEL,6,2,0,8,Porto,Portugal,2,HTL-C-0002,Porto City Hotel 0177,5
C0342174,74.8,2,9,11,12,45,2025,A,0,0,C342175,0,,0,ITA,GC342175,Transient,0,No Deposit,TA/TO,HTL-C-0237,1,0,22,Online TA,SC,0,0,BED_AND_BREAKFAST,0,0,Canceled,3/6/2017,A,0,CITY,SRC_CITY_HOTEL,3,1,0,4,Porto,Italy,13,HTL-C-0013,Porto City Hotel 0237,5
C0342181,68.07,2,7,11,12,18,2025,A,0,0,C342182,0,,0,PRT,GC342182,Transient,0,No Deposit,TA/TO,HTL-C-0245,1,0,162,Online TA,BB,0,0,FAMILY_STAY,0,0,Canceled,2/4/2017,A,0,CITY,SRC_CITY_HOTEL,4,1,1,5,Porto,Portugal,9,HTL-C-0009,Porto City Hotel 0245,4
C0343338,112.5,2,9,11,12,49,2025,A,0,0,C343339,0,,0,DEU,GC343339,Transient,0,No Deposit,TA/TO,HTL-C-0129,1,0,81,Online TA,SC,0,0,BED_AND_BREAKFAST,0,0,Canceled,3/18/2017,A,0,CITY,SRC_CITY_HOTEL,3,1,2,4,Lisbon,Germany,19,HTL-C-0019,Lisbon City Hotel 0129,4
C0344561,130,2,3,11,12,7,2025,A,0,0,C344562,0,,0,PRT,GC344562,Transient,0,Non Refund,TA/TO,HTL-C-0099,1,0,157,Groups,BB,0,0,BED_AND_BREAKFAST,0,0,Canceled,11/25/2016,A,0,CITY,SRC_CITY_HOTEL,3,1,0,4,Lisbon,Portugal,23,HTL-C-0023,Lisbon City Hotel 0099,3
C0344731,110,1,56,11,12,21,2025,A,0,0,C344732,0,,0,PRT,GC344732,Transient,56,Non Refund,TA/TO,HTL-C-0229,1,0,199,Groups,BB,0,0,BUSINESS_STAY,0,0,Canceled,12/12/2016,A,0,CITY,SRC_CITY_HOTEL,2,0,0,2,Porto,Portugal,2,HTL-C-0002,Porto City Hotel 0229,5
