booking_id,adr,adults,agent,arrival_date_day_of_month,arrival_date_month,arrival_date_week_number,arrival_date_year,assigned_room_type,babies,booking_changes,booking_src_id,children,company,cost_amount,country,customer_src_id,customer_type,days_in_waiting_list,deposit_type,distribution_channel,hotel,is_canceled,is_repeated_guest,lead_time,market_segment,meal,previous_bookings_not_canceled,previous_cancellations,product_bundle_name,profit_amount,required_car_parking_spaces,reservation_status,reservation_status_date,reserved_room_type,sales_amount,source_system,source_table,stays_in_week_nights,stays_in_weekend_nights,total_of_special_requests,total_nights,city_name,country_name,hotel_key,hotel_src_id,hotel_name,star_rating
R0326119,58,2,240.0,15,12,2,2025,A,1,0,R326120,0.0,,0,PRT,GR326120,Transient,0,No Deposit,TA/TO,HTL-R-0045,1,0,95,Online TA,BB,0,0,STANDARD_RESORT,0,0,Canceled,2016-05-04,A,0,RESORT,SRC_RESORT_HOTEL,1,2,3,3,Albufeira,Portugal,,HTL-R-201F98EAC2,Albufeira Resort Hotel 0045,4
R0326179,95,2,,15,12,48,2025,A,0,0,R326180,0.0,,0,PRT,GR326180,Transient-Party,0,No Deposit,Direct,HTL-R-0061,1,0,48,Direct,HB,0,0,FAMILY_PACKAGE,0,0,Canceled,2016-04-08,A,0,RESORT,SRC_RESORT_HOTEL,1,0,0,1,Albufeira,Portugal,,HTL-R-BEC203CA1B,Albufeira Resort Hotel 0061,3
R0327329,97.2,3,314.0,15,12,31,2025,C,0,0,R327330,0.0,,462.672,GBR,GR327330,Transient,0,No Deposit,TA/TO,HTL-R-0212,0,0,292,Offline TA/TO,BB,0,0,ALL_INCLUSIVE,217.728,0,Check-Out,2016-07-13,A,680.4,RESORT,SRC_RESORT_HOTEL,5,2,1,7,Lagos,United Kingdom,,HTL-R-8CD8CAF710,Lagos Resort Hotel 0212,4
R0327415,160,2,240.0,15,12,10,2025,A,0,0,R327416,0.0,,0,DEU,GR327416,Transient,0,No Deposit,TA/TO,HTL-R-0227,1,0,100,Online TA,BB,0,0,ALL_INCLUSIVE,0,0,Canceled,2016-04-04,A,0,RESORT,SRC_RESORT_HOTEL,5,2,0,7,Lagos,Germany,,HTL-R-E9D1B686F9,Lagos Resort Hotel 0227,5
R0328117,227.92,2,240.0,15,12,51,2025,D,0,0,R328118,0.0,,0,ESP,GR328118,Transient,0,No Deposit,TA/TO,HTL-R-0131,1,0,73,Online TA,HB,0,0,FAMILY_PACKAGE,0,0,Canceled,2016-06-21,D,0,RESORT,SRC_RESORT_HOTEL,9,4,0,13,Funchal,Spain,,HTL-R-718D5E155A,Funchal Resort Hotel 0131,3
R0328271,206.71,2,240.0,15,12,44,2025,A,0,0,R328272,0.0,,0,BLR,GR328272,Transient,0,No Deposit,TA/TO,HTL-R-0010,1,0,81,Online TA,HB,0,0,STANDARD_RESORT,0,0,Canceled,2016-06-26,A,0,RESORT,SRC_RESORT_HOTEL,5,2,0,7,Albufeira,Belarus,,HTL-R-0CBFF16A76,Albufeira Resort Hotel 0010,3
R0328422,156.54,3,241.0,15,12,38,2025,F,0,0,R328423,0.0,,0,PRT,GR328423,Transient,0,No Deposit,TA/TO,HTL-R-0058,1,0,60,Online TA,BB,0,0,SPA_ESCAPE,0,0,Canceled,2016-07-10,F,0,RESORT,SRC_RESORT_HOTEL,5,2,0,7,Albufeira,Portugal,,HTL-R-3730B21405,Albufeira Resort Hotel 0058,5
R0328767,94,2,183.0,15,12,6,2025,C,0,0,R328768,0.0,,255.68,BEL,GR328768,Transient-Party,0,No Deposit,Corporate,HTL-R-0086,0,0,343,Corporate,HB,0,0,ALL_INCLUSIVE,120.32,0,Check-Out,2016-09-25,A,376,RESORT,SRC_RESORT_HOTEL,4,0,0,4,Funchal,Belgium,,HTL-R-89DFD16C8E,Funchal Resort Hotel 0086,5
R0329134,91.8,2,,15,12,12,2025,E,0,2,R329135,0.0,223.0,624.24,GBR,GR329135,Transient-Party,0,No Deposit,Corporate,HTL-R-0172,0,0,360,Groups,BB,0,0,ALL_INCLUSIVE,293.76,0,Check-Out,2016-10-18,E,918,RESORT,SRC_RESORT_HOTEL,6,4,0,10,Lagos,United Kingdom,,HTL-R-E9B2884C17,Lagos Resort Hotel 0172,3
R0329319,37,2,11.0,15,12,24,2025,A,0,0,R329320,0.0,,0,PRT,GR329320,Transient,0,Non Refund,TA/TO,HTL-R-0188,1,0,181,Groups,BB,0,0,SPA_ESCAPE,0,0,Canceled,2016-07-18,A,0,RESORT,SRC_RESORT_HOTEL,1,2,0,3,Lagos,Portugal,,HTL-R-B18F89A27E,Lagos Resort Hotel 0188,4
R0329328,75,2,240.0,15,12,44,2025,A,0,0,R329329,0.0,,0,PRT,GR329329,Transient,0,No Deposit,TA/TO,HTL-R-0019,1,0,47,Online TA,BB,0,0,STANDARD_RESORT,0,0,Canceled,2016-09-05,A,0,RESORT,SRC_RESORT_HOTEL,3,2,1,5,Albufeira,Portugal,,HTL-R-3C274E8CF1,Albufeira Resort Hotel 0019,5
R0032956,68,1,,15,12,28,2025,E,0,0,R32957,0.0,,46.24,PRT,GR32957,Transient,0,No Deposit,Direct,HTL-R-0171,0,0,0,Direct,BB,0,0,WEEKEND_GETAWAY,21.76,0,Check-Out,2017-02-11,E,68,RESORT,SRC_RESORT_HOTEL,1,0,0,1,Lagos,Portugal,,HTL-R-A6E7879F52,Lagos Resort Hotel 0171,4
R0330024,80,2,38.0,15,12,49,2025,A,0,0,R330025,0.0,,0,PRT,GR330025,Transient-Party,0,No Deposit,TA/TO,HTL-R-0114,1,0,22,Groups,Undefined,0,0,WEEKEND_GETAWAY,0,0,Canceled,2016-12-03,A,0,RESORT,SRC_RESORT_HOTEL,3,0,0,3,Funchal,Portugal,,HTL-R-6C8BEA088E,Funchal Resort Hotel 0114,5
R0331008,70,2,240.0,15,12,4,2025,D,0,0,R331009,0.0,,0,ESP,GR331009,Transient,0,No Deposit,TA/TO,HTL-R-0108,1,0,66,Online TA,BB,0,0,WEEKEND_GETAWAY,0,0,Canceled,2017-01-05,D,0,RESORT,SRC_RESORT_HOTEL,1,2,0,3,Funchal,Spain,,HTL-R-7BC121CA7F,Funchal Resort Hotel 0108,4
R0331189,68,2,240.0,15,12,3,2025,D,0,0,R331190,0.0,,0,FRA,GR331190,Transient,0,No Deposit,TA/TO,HTL-R-0226,1,0,34,Online TA,BB,0,0,WEEKEND_GETAWAY,0,0,Canceled,2017-02-21,D,0,RESORT,SRC_RESORT_HOTEL,3,1,0,4,Lagos,France,,HTL-R-7B32D98057,Lagos Resort Hotel 0226,5
R0033125,60,2,177.0,15,12,28,2025,A,0,0,R33126,0.0,,81.6,GBR,GR33126,Transient,0,No Deposit,TA/TO,HTL-R-0033,0,0,19,Offline TA/TO,HB,0,0,SPA_ESCAPE,38.4,0,Check-Out,2017-02-16,A,120,RESORT,SRC_RESORT_HOTEL,2,0,0,2,Albufeira,United Kingdom,,HTL-R-A34955C6D1,Albufeira Resort Hotel 0033,3
R0332024,119,2,240.0,15,12,39,2025,E,0,0,R332025,0.0,,0,GBR,GR332025,Transient,0,No Deposit,TA/TO,HTL-R-0170,1,0,41,Online TA,BB,0,0,STANDARD_RESORT,0,0,Canceled,2017-05-05,E,0,RESORT,SRC_RESORT_HOTEL,1,1,1,2,Lagos,United Kingdom,,HTL-R-0C8D9DC722,Lagos Resort Hotel 0170,5
R0333136,182,2,240.0,15,12,20,2025,A,0,0,R333137,0.0,,0,ESP,GR333137,Transient,0,No Deposit,TA/TO,HTL-R-0235,1,0,163,Online TA,HB,0,0,SPA_ESCAPE,0,0,Canceled,2017-01-30,A,0,RESORT,SRC_RESORT_HOTEL,5,1,0,6,Lagos,Spain,,HTL-R-44CAD9310E,Lagos Resort Hotel 0235,4
R0333346,179.34,3,69.0,15,12,8,2025,A,0,0,R333347,0.0,,0,PRT,GR333347,Transient,0,No Deposit,TA/TO,HTL-R-0051,1,0,178,Offline TA/TO,HB,0,0,WEEKEND_GETAWAY,0,0,Canceled,2017-05-25,A,0,RESORT,SRC_RESORT_HOTEL,5,2,2,7,Albufeira,Portugal,,HTL-R-E44CC36549,Albufeira Resort Hotel 0051,4
R0335263,50,2,208.0,15,12,52,2025,A,0,0,R335264,0.0,,0,PRT,GR335264,Transient,0,Non Refund,TA/TO,HTL-R-0080,1,0,275,Offline TA/TO,HB,0,26,SPA_ESCAPE,0,0,Canceled,2015-01-30,A,0,RESORT,SRC_RESORT_HOTEL,0,2,0,2,Albufeira,Portugal,,HTL-R-E23725FBD0,Albufeira Resort Hotel 0080,4
R0337810,90.86,2,240.0,15,12,20,2025,F,0,0,R337811,0.0,,432.4936,IRL,GR337811,Transient,0,No Deposit,TA/TO,HTL-R-0123,0,0,230,Online TA,BB,0,0,FAMILY_PACKAGE,203.5264,0,Check-Out,2015-10-06,E,636.02,RESORT,SRC_RESORT_HOTEL,5,2,1,7,Funchal,Ireland,,HTL-R-6297CA27E1,Funchal Resort Hotel 0123,5
R0338046,36.12,2,40.0,15,12,13,2025,A,0,0,R338047,0.0,,171.9312,GBR,GR338047,Contract,0,No Deposit,TA/TO,HTL-R-0173,0,0,22,Offline TA/TO,BB,0,0,WEEKEND_GETAWAY,80.9088,0,Check-Out,2015-10-15,A,252.84,RESORT,SRC_RESORT_HOTEL,5,2,0,7,Lagos,United Kingdom,,HTL-R-AAD58749BA,Lagos Resort Hotel 0173,4
R0338775,52.2,1,185.0,15,12,38,2025,E,0,2,R338776,0.0,281.0,532.44,AUT,GR338776,Transient-Party,0,No Deposit,Corporate,HTL-R-0048,0,0,31,Corporate,BB,0,0,STANDARD_RESORT,250.56,0,Check-Out,2015-11-17,E,783,RESORT,SRC_RESORT_HOTEL,10,5,0,15,Albufeira,Austria,,HTL-R-BDD2B68638,Albufeira Resort Hotel 0048,5
R0338884,26,1,314.0,15,12,36,2025,A,0,0,R338885,0.0,,17.68,PRT,GR338885,Transient,0,No Deposit,TA/TO,HTL-R-0172,0,1,2,Offline TA/TO,BB,1,0,SPA_ESCAPE,8.32,0,Check-Out,2015-12-18,A,26,RESORT,SRC_RESORT_HOTEL,1,0,0,1,Lagos,Portugal,,HTL-R-279A91041F,Lagos Resort Hotel 0172,4
R0339186,47.12,2,241.0,15,12,4,2025,E,0,0,R339187,0.0,,64.0832,CN,GR339187,Transient,0,No Deposit,TA/TO,HTL-R-0012,0,0,15,Online TA,BB,0,0,WEEKEND_GETAWAY,30.1568,0,Check-Out,2015-11-27,E,94.24,RESORT,SRC_RESORT_HOTEL,2,0,0,2,Albufeira,China,,HTL-R-A4BCEAC09E,Albufeira Resort Hotel 0012,3
R0341042,46,1,,15,12,5,2025,A,0,0,R341043,0.0,20.0,62.56,PRT,GR341043,Transient,0,No Deposit,Corporate,HTL-R-0071,0,0,0,Corporate,HB,0,0,WEEKEND_GETAWAY,29.44,0,Check-Out,2016-02-03,A,92,RESORT,SRC_RESORT_HOTEL,1,1,0,2,Albufeira,Portugal,,HTL-R-3734EC918B,Albufeira Resort Hotel 0071,5
R0341340,62.17,2,,15,12,8,2025,A,0,1,R341341,0.0,,253.6536,PRT,GR341341,Transient,0,No Deposit,Direct,HTL-R-0180,0,0,52,Direct,HB,0,0,SPA_ESCAPE,119.3664,0,Check-Out,2016-02-12,A,373.02,RESORT,SRC_RESORT_HOTEL,4,2,0,6,Lagos,Portugal,,HTL-R-1470D86F4A,Lagos Resort Hotel 0180,4
R0342305,93,2,115.0,15,12,47,2025,G,0,0,R342306,0.0,,189.72,GBR,GR342306,Transient-Party,0,No Deposit,TA/TO,HTL-R-0046,0,0,81,Groups,HB,0,0,SPA_ESCAPE,89.28,0,Check-Out,2016-03-12,E,279,RESORT,SRC_RESORT_HOTEL,3,0,0,3,Albufeira,United Kingdom,,HTL-R-F55CDF31FF,Albufeira Resort Hotel 0046,5
R0342819,60.5,2,240.0,15,12,19,2025,D,0,0,R342820,0.0,,164.56,ESP,GR342820,Transient-Party,0,No Deposit,TA/TO,HTL-R-0137,0,0,7,Online TA,BB,0,0,ALL_INCLUSIVE,77.44,0,Check-Out,2016-03-23,D,242,RESORT,SRC_RESORT_HOTEL,2,2,0,4,Funchal,Spain,,HTL-R-E5141E0923,Funchal Resort Hotel 0137,4
R0342946,79.5,1,250.0,15,12,37,2025,D,0,0,R342947,0.0,,216.24,ESP,GR342947,Transient,0,No Deposit,Direct,HTL-R-0169,0,0,70,Direct,HB,0,0,SPA_ESCAPE,101.76,0,Check-Out,2016-03-27,D,318,RESORT,SRC_RESORT_HOTEL,4,0,0,4,Lagos,Spain,,HTL-R-A079087311,Lagos Resort Hotel 0169,4
R0343596,95,2,,15,12,19,2025,E,0,0,R343597,0.0,,64.6,PRT,GR343597,Transient,0,No Deposit,TA/TO,HTL-R-0217,0,0,1,Direct,BB,0,0,ALL_INCLUSIVE,30.4,0,Check-Out,2016-04-17,E,95,RESORT,SRC_RESORT_HOTEL,1,0,2,1,Lagos,Portugal,,HTL-R-190DCD9B56,Lagos Resort Hotel 0217,3
R0343884,97,2,250.0,15,12,1,2025,E,0,1,R343885,0.0,,131.92,PRT,GR343885,Transient,0,No Deposit,Direct,HTL-R-0201,0,0,35,Direct,BB,0,0,FAMILY_PACKAGE,62.08,1,Check-Out,2016-04-25,E,194,RESORT,SRC_RESORT_HOTEL,1,1,1,2,Lagos,Portugal,,HTL-R-253189412B,Lagos Resort Hotel 0201,5
R0034453,55.8,2,440.0,15,12,29,2025,A,0,0,R34454,0.0,,948.6,CN,GR34454,Transient-Party,0,No Deposit,TA/TO,HTL-R-0049,0,0,84,Groups,HB,0,0,SPA_ESCAPE,446.4,0,Check-Out,2017-03-26,A,1395,RESORT,SRC_RESORT_HOTEL,19,6,1,25,Albufeira,China,,HTL-R-E6F380A1A1,Albufeira Resort Hotel 0049,5
R0344725,48,1,315.0,15,12,52,2025,A,0,1,R344726,0.0,,97.92,GBR,GR344726,Transient-Party,0,No Deposit,TA/TO,HTL-R-0129,0,0,236,Groups,BB,0,0,SPA_ESCAPE,46.08,0,Check-Out,2016-05-15,A,144,RESORT,SRC_RESORT_HOTEL,3,0,0,3,Funchal,United Kingdom,,HTL-R-DF173A5D76,Funchal Resort Hotel 0129,4
R0344798,66.98,2,241.0,15,12,8,2025,F,0,0,R344799,0.0,,136.6392,BRA,GR344799,Transient,0,No Deposit,TA/TO,HTL-R-0043,0,0,140,Online TA,BB,0,0,WEEKEND_GETAWAY,64.3008,1,Check-Out,2016-05-17,E,200.94,RESORT,SRC_RESORT_HOTEL,1,2,1,3,Albufeira,Brazil,,HTL-R-03F380B3DE,Albufeira Resort Hotel 0043,3
R0345400,90.9,2,243.0,15,12,11,2025,D,0,1,R345401,0.0,,432.684,GBR,GR345401,Contract,0,No Deposit,TA/TO,HTL-R-0046,0,0,86,Offline TA/TO,HB,0,0,WEEKEND_GETAWAY,203.616,0,Check-Out,2016-06-09,D,636.3,RESORT,SRC_RESORT_HOTEL,5,2,0,7,Albufeira,United Kingdom,,HTL-R-710BCF26E3,Albufeira Resort Hotel 0046,3
R0347383,189,2,240.0,15,12,52,2025,A,1,1,R347384,0.0,,385.56,ESP,GR347384,Transient,0,No Deposit,TA/TO,HTL-R-0069,0,0,78,Online TA,BB,0,0,WEEKEND_GETAWAY,181.44,0,Check-Out,2016-08-14,A,567,RESORT,SRC_RESORT_HOTEL,3,0,1,3,Albufeira,Spain,,HTL-R-4F0BD06BD1,Albufeira Resort Hotel 0069,5
R0035044,140.62,2,241.0,15,12,51,2025,E,0,0,R35045,1.0,,669.3512,GBR,GR35045,Transient,0,No Deposit,TA/TO,HTL-R-0208,0,0,53,Online TA,BB,0,0,SPA_ESCAPE,314.9888,0,Check-Out,2017-04-12,E,984.34,RESORT,SRC_RESORT_HOTEL,5,2,1,7,Lagos,United Kingdom,,HTL-R-8DD2E1606F,Lagos Resort Hotel 0208,4
R0035124,161.25,2,250.0,15,12,15,2025,A,0,0,R35125,0.0,,328.95,PRT,GR35125,Transient,0,No Deposit,Direct,HTL-R-0107,0,1,23,Direct,BB,2,0,STANDARD_RESORT,154.8,1,Check-Out,2017-07-08,A,483.75,RESORT,SRC_RESORT_HOTEL,3,0,2,3,Funchal,Portugal,,HTL-R-7FE9F21D99,Funchal Resort Hotel 0107,5
R0351688,48,2,240.0,15,12,33,2025,A,0,0,R351689,0.0,,65.28,PRT,GR351689,Transient,0,No Deposit,TA/TO,HTL-R-0225,0,0,1,Online TA,BB,0,0,FAMILY_PACKAGE,30.72,0,Check-Out,2016-12-18,A,96,RESORT,SRC_RESORT_HOTEL,2,0,1,2,Lagos,Portugal,,HTL-R-0B42EFE3BE,Lagos Resort Hotel 0225,5
R0354492,99,2,96.0,15,12,52,2025,F,0,0,R354493,0.0,,134.64,PRT,GR354493,Transient-Party,0,No Deposit,TA/TO,HTL-R-0051,0,0,107,Groups,Undefined,0,0,STANDARD_RESORT,63.36,0,Check-Out,2017-03-11,E,198,RESORT,SRC_RESORT_HOTEL,2,0,0,2,Albufeira,Portugal,,HTL-R-40B2C19703,Albufeira Resort Hotel 0051,3
R0354759,32,1,177.0,15,12,5,2025,A,0,1,R354760,0.0,,152.32,DEU,GR354760,Transient-Party,0,No Deposit,TA/TO,HTL-R-0007,0,0,88,Groups,BB,0,0,WEEKEND_GETAWAY,71.68,0,Check-Out,2017-03-18,A,224,RESORT,SRC_RESORT_HOTEL,5,2,0,7,Albufeira,Germany,,HTL-R-AC3752EE7A,Albufeira Resort Hotel 0007,5
R0355524,140.62,2,241.0,15,12,40,2025,E,0,0,R355525,1.0,,669.3512,GBR,GR355525,Transient,0,No Deposit,TA/TO,HTL-R-0225,0,0,53,Online TA,BB,0,0,SPA_ESCAPE,314.9888,0,Check-Out,2017-04-12,E,984.34,RESORT,SRC_RESORT_HOTEL,5,2,1,7,Lagos,United Kingdom,,HTL-R-36BF065313,Lagos Resort Hotel 0225,5
R0356193,78.4,1,241.0,15,12,23,2025,A,0,0,R356194,0.0,,106.624,CHE,GR356194,Transient,0,No Deposit,TA/TO,HTL-R-0025,0,0,3,Online TA,BB,0,0,STANDARD_RESORT,50.176,0,Check-Out,2017-04-30,A,156.8,RESORT,SRC_RESORT_HOTEL,2,0,1,2,Albufeira,Switzerland,,HTL-R-AE63F73EF6,Albufeira Resort Hotel 0025,5
R0356626,80,2,250.0,15,12,9,2025,C,0,0,R356627,0.0,,54.4,PRT,GR356627,Transient,0,No Deposit,Direct,HTL-R-0235,0,0,0,Direct,BB,0,0,FAMILY_PACKAGE,25.6,0,Check-Out,2017-05-12,A,80,RESORT,SRC_RESORT_HOTEL,1,0,0,1,Lagos,Portugal,,HTL-R-3F3D7B48D0,Lagos Resort Hotel 0235,4
R0356953,43.2,2,177.0,15,12,50,2025,C,0,0,R356954,0.0,,88.128,GBR,GR356954,Transient,0,No Deposit,TA/TO,HTL-R-0106,0,0,153,Offline TA/TO,BB,0,0,SPA_ESCAPE,41.472,0,Check-Out,2017-05-22,A,129.6,RESORT,SRC_RESORT_HOTEL,2,1,1,3,Funchal,United Kingdom,,HTL-R-FF28987DCE,Funchal Resort Hotel 0106,4
R0358787,120,2,240.0,15,12,33,2025,D,0,0,R358788,0.0,,81.6,BEL,GR358788,Transient,0,No Deposit,TA/TO,HTL-R-0083,0,0,4,Online TA,BB,0,0,WEEKEND_GETAWAY,38.4,0,Check-Out,2017-07-14,D,120,RESORT,SRC_RESORT_HOTEL,1,0,1,1,Albufeira,Belgium,,HTL-R-4B76F9D079,Albufeira Resort Hotel 0083,3
R0359364,134.85,2,40.0,15,12,28,2025,A,0,0,R359365,0.0,,825.282,GBR,GR359365,Contract,0,No Deposit,TA/TO,HTL-R-0110,0,0,335,Offline TA/TO,HB,0,0,ALL_INCLUSIVE,388.368,0,Check-Out,2017-08-02,A,1213.65,RESORT,SRC_RESORT_HOTEL,6,3,1,9,Funchal,United Kingdom,,HTL-R-0E746CABB1,Funchal Resort Hotel 0110,4
R0359581,292,2,242.0,15,12,36,2025,F,0,1,R359582,0.0,,1191.36,ITA,GR359582,Transient,0,No Deposit,TA/TO,HTL-R-0007,0,0,150,Online TA,BB,0,0,WEEKEND_GETAWAY,560.64,0,Check-Out,2017-08-08,F,1752,RESORT,SRC_RESORT_HOTEL,4,2,2,6,Albufeira,Italy,,HTL-R-05BB639CAD,Albufeira Resort Hotel 0007,4
R0359912,231,2,240.0,15,12,40,2025,A,0,0,R359913,0.0,,157.08,ESP,GR359913,Transient-Party,0,No Deposit,TA/TO,HTL-R-0018,0,0,2,Online TA,HB,0,0,STANDARD_RESORT,73.92,0,Check-Out,2017-08-18,A,231,RESORT,SRC_RESORT_HOTEL,1,0,3,1,Albufeira,Spain,,HTL-R-397A213EDA,Albufeira Resort Hotel 0018,3
R0360192,177.6,2,15.0,15,12,7,2025,E,0,3,R360193,1.0,,724.608,PRT,GR360193,Transient,0,No Deposit,TA/TO,HTL-R-0110,0,0,235,Online TA,HB,0,0,SPA_ESCAPE,340.992,1,Check-Out,2017-08-26,E,1065.6,RESORT,SRC_RESORT_HOTEL,4,2,2,6,Funchal,Portugal,,HTL-R-9D65A80636,Funchal Resort Hotel 0110,4
R0360829,123,2,240.0,15,12,8,2025,E,0,0,R360830,0.0,,334.56,PRT,GR360830,Transient,0,No Deposit,TA/TO,HTL-R-0115,0,0,33,Online TA,BB,0,0,ALL_INCLUSIVE,157.44,0,Check-Out,2015-07-15,E,492,RESORT,SRC_RESORT_HOTEL,2,2,0,4,Funchal,Portugal,,HTL-R-FF6D62E28A,Funchal Resort Hotel 0115,3
R0361185,132.5,2,6.0,15,12,26,2025,E,0,0,R361186,0.0,,0,PRT,GR361186,Transient,0,No Deposit,TA/TO,HTL-R-0137,1,0,105,Offline TA/TO,BB,0,0,STANDARD_RESORT,0,0,Canceled,2015-07-01,E,0,RESORT,SRC_RESORT_HOTEL,2,0,0,2,Funchal,Portugal,,HTL-R-654EE32CA1,Funchal Resort Hotel 0137,4
R0362888,45,2,281.0,15,12,19,2025,E,0,0,R362889,0.0,,30.6,PRT,GR362889,Contract,0,No Deposit,Corporate,HTL-R-0003,0,0,11,Corporate,BB,0,0,FAMILY_PACKAGE,14.4,0,Check-Out,2015-10-11,A,45,RESORT,SRC_RESORT_HOTEL,1,0,0,1,Albufeira,Portugal,,HTL-R-3F41426BA2,Albufeira Resort Hotel 0003,5
R0363199,39,1,,15,12,36,2025,A,0,0,R363200,0.0,,0,PRT,GR363200,Transient,0,Non Refund,Direct,HTL-R-0249,1,0,148,Groups,BB,0,0,FAMILY_PACKAGE,0,0,Canceled,2015-06-26,A,0,RESORT,SRC_RESORT_HOTEL,1,0,0,1,Lagos,Portugal,,HTL-R-6C0FBAF310,Lagos Resort Hotel 0249,3
R0365069,0,2,240.0,15,12,4,2025,I,0,0,R365070,0.0,,0,PRT,GR365070,Transient,0,No Deposit,TA/TO,HTL-R-0033,0,0,141,Online TA,BB,0,0,WEEKEND_GETAWAY,0,0,Check-Out,2016-03-24,A,0,RESORT,SRC_RESORT_HOTEL,0,0,1,0,Albufeira,Portugal,,HTL-R-1C9CE4A358,Albufeira Resort Hotel 0033,4
R0366328,46.18,2,147.0,15,12,42,2025,D,0,0,R366329,0.0,,0,PRT,GR366329,Transient-Party,0,No Deposit,TA/TO,HTL-R-0022,1,0,128,Offline TA/TO,BB,0,0,FAMILY_PACKAGE,0,0,Canceled,2016-05-13,D,0,RESORT,SRC_RESORT_HOTEL,5,2,1,7,Albufeira,Portugal,,HTL-R-A3B716EE8D,Albufeira Resort Hotel 0022,4
R0367206,57.51,1,240.0,15,12,17,2025,A,0,0,R367207,0.0,,0,PRT,GR367207,Transient,0,No Deposit,TA/TO,HTL-R-0228,1,0,295,Online TA,BB,0,0,WEEKEND_GETAWAY,0,0,Canceled,2016-06-15,A,0,RESORT,SRC_RESORT_HOTEL,4,1,1,5,Lagos,Portugal,,HTL-R-C4004B1EE9,Lagos Resort Hotel 0228,3
R0036773,55,2,,15,12,13,2025,A,0,0,R36774,0.0,223.0,112.2,GBR,GR36774,Transient-Party,0,No Deposit,TA/TO,HTL-R-0221,0,0,203,Groups,BB,0,0,ALL_INCLUSIVE,52.8,1,Check-Out,2017-05-28,A,165,RESORT,SRC_RESORT_HOTEL,3,0,0,3,Lagos,United Kingdom,,HTL-R-318A4E1405,Lagos Resort Hotel 0221,5
R0367894,299,2,240.0,15,12,47,2025,G,0,0,R367895,2.0,,0,ESP,GR367895,Transient,0,No Deposit,TA/TO,HTL-R-0060,1,0,20,Online TA,BB,0,0,FAMILY_PACKAGE,0,0,Canceled,2016-07-21,G,0,RESORT,SRC_RESORT_HOTEL,2,0,0,2,Albufeira,Spain,,HTL-R-3F32B530C1,Albufeira Resort Hotel 0060,3
R0369205,55,2,,15,12,35,2025,A,0,0,R369206,0.0,,0,PRT,GR369206,Transient-Party,0,No Deposit,Corporate,HTL-R-0181,1,0,16,Groups,BB,0,0,FAMILY_PACKAGE,0,0,Canceled,2016-09-29,A,0,RESORT,SRC_RESORT_HOTEL,0,2,0,2,Lagos,Portugal,,HTL-R-7BEA4FD0A2,Lagos Resort Hotel 0181,5
R0369349,68,2,240.0,15,12,37,2025,D,0,2,R369350,0.0,,0,AUT,GR369350,Transient-Party,0,No Deposit,TA/TO,HTL-R-0034,1,0,198,Online TA,BB,0,0,WEEKEND_GETAWAY,0,0,Canceled,2016-08-02,D,0,RESORT,SRC_RESORT_HOTEL,5,2,0,7,Albufeira,Austria,,HTL-R-661A9A534C,Albufeira Resort Hotel 0034,3
R0369495,78.31,2,241.0,15,12,21,2025,G,0,0,R369496,1.0,,0,PRT,GR369496,Transient,0,No Deposit,TA/TO,HTL-R-0084,1,0,319,Online TA,BB,0,0,SPA_ESCAPE,0,0,Canceled,2016-09-17,G,0,RESORT,SRC_RESORT_HOTEL,5,2,0,7,Albufeira,Portugal,,HTL-R-DEFF5FEA4F,Albufeira Resort Hotel 0084,5
R0369773,64.8,2,240.0,15,12,12,2025,A,0,0,R369774,0.0,,0,ESP,GR369774,Transient,0,No Deposit,TA/TO,HTL-R-0185,1,0,46,Online TA,HB,0,0,WEEKEND_GETAWAY,0,0,Canceled,2016-10-10,A,0,RESORT,SRC_RESORT_HOTEL,2,0,1,2,Lagos,Spain,,HTL-R-7C621FF352,Lagos Resort Hotel 0185,5
R0370253,30,1,,15,12,5,2025,C,0,0,R370254,0.0,9.0,0,PRT,GR370254,Transient,0,No Deposit,Corporate,HTL-R-0121,1,0,12,Corporate,BB,0,0,SPA_ESCAPE,0,0,Canceled,2016-12-27,A,0,RESORT,SRC_RESORT_HOTEL,1,0,0,1,Funchal,Portugal,,HTL-R-7F9FBE9862,Funchal Resort Hotel 0121,3
R0370421,55,1,,15,12,45,2025,A,0,0,R370422,0.0,,0,PRT,GR370422,Transient-Party,0,No Deposit,Direct,HTL-R-0212,1,0,40,Groups,Undefined,0,0,WEEKEND_GETAWAY,0,0,Canceled,2017-01-04,A,0,RESORT,SRC_RESORT_HOTEL,2,1,0,3,Lagos,Portugal,,HTL-R-3D0BA14118,Lagos Resort Hotel 0212,4
R0370492,0,2,,15,12,29,2025,G,0,0,R370493,0.0,,0,PRT,GR370493,Transient,0,No Deposit,Direct,HTL-R-0166,1,0,18,Complementary,HB,0,0,WEEKEND_GETAWAY,0,0,Canceled,2017-01-28,G,0,RESORT,SRC_RESORT_HOTEL,1,0,1,1,Funchal,Portugal,,HTL-R-22DFA06123,Funchal Resort Hotel 0166,5
